"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"329";"BTCUSD";"Vender";"2024.03.25 12:45:00";"66953.16";"0.10000";"2024.03.25 13:45:00";"67421.83";"-46.87";"19303.08";"IST";"SL";"-46.87";"13.46";"1h 0m";""
"1168";"BTCUSD";"Comprar";"2024.03.25 13:30:00";"66994.90";"0.10000";"2024.03.25 14:15:00";"68937.75";"194.29";"19497.37";"IST";"PT";"0.00";"194.29";"45m 0s";""
"1169";"BTCUSD";"Vender";"2024.03.26 08:15:00";"70574.60";"0.10000";"2024.03.26 08:30:00";"70574.60";"0.00";"19497.37";"IST";"MoveSL2BE";"0.00";"12.93";"15m 0s";""
"1178";"BTCUSD";"Comprar";"2024.03.26 12:15:00";"70849.20";"0.10000";"2024.03.26 12:45:00";"70849.20";"0.00";"19497.37";"IST";"MoveSL2BE";"-9.22";"16.59";"30m 0s";""
"332";"BTCUSD";"Vender";"2024.03.26 12:45:00";"70851.58";"0.10000";"2024.03.26 18:45:00";"70238.84";"61.27";"19509.09";"IST";"Exit After X Bars";"-24.36";"158.60";"6h 0m";""
"1180";"BTCUSD";"Comprar";"2024.03.26 13:45:00";"70792.40";"0.10000";"2024.03.26 13:45:00";"70296.85";"-49.55";"19447.81";"IST";"SL";"-49.56";"9.88";"0s";""
"1187";"BTCUSD";"Vender";"2024.03.27 12:15:00";"70098.20";"0.10000";"2024.03.27 12:45:00";"70098.20";"0.00";"19509.09";"IST";"MoveSL2BE";"-11.63";"14.24";"30m 0s";""
"1188";"BTCUSD";"Comprar";"2024.03.27 13:00:00";"70173.10";"0.10000";"2024.03.27 13:30:00";"70610.48";"43.74";"19552.83";"IST";"TrailingStop";"0.00";"153.88";"30m 0s";""
"1190";"BTCUSD";"Vender";"2024.03.27 15:00:00";"69952.00";"0.10000";"2024.03.27 22:00:00";"68878.44";"107.36";"19660.18";"IST";"Exit After X Bars";"0.00";"160.43";"7h 0m";""
"1191";"BTCUSD";"Comprar";"2024.03.28 10:00:00";"70566.40";"0.10000";"2024.03.28 11:30:00";"70566.40";"0.00";"19660.18";"IST";"MoveSL2BE";"-28.24";"33.42";"1h 30m";""
"1192";"BTCUSD";"Comprar";"2024.03.28 11:45:00";"70676.10";"0.10000";"2024.03.28 13:00:00";"70676.10";"0.00";"19660.18";"IST";"MoveSL2BE";"-38.97";"17.02";"1h 15m";""
"1194";"BTCUSD";"Comprar";"2024.03.28 15:45:00";"71206.20";"0.10000";"2024.03.28 16:00:00";"71206.20";"0.00";"19660.18";"IST";"MoveSL2BE";"0.00";"19.87";"15m 0s";""
"1201";"BTCUSD";"Comprar";"2024.03.29 12:00:00";"70123.50";"0.10000";"2024.03.29 14:45:00";"70123.50";"0.00";"19660.18";"IST";"MoveSL2BE";"-29.82";"45.90";"2h 45m";""
"1205";"BTCUSD";"Vender";"2024.03.29 17:45:00";"69325.30";"0.10000";"2024.03.29 22:45:00";"69810.58";"-48.53";"19611.65";"IST";"SL";"-48.53";"16.45";"5h 0m";""
"1207";"BTCUSD";"Comprar";"2024.03.30 08:15:00";"69938.10";"0.10000";"2024.03.30 10:15:00";"69938.10";"0.00";"19611.65";"IST";"MoveSL2BE";"-15.11";"16.55";"2h 0m";""
"342";"BTCUSD";"Vender";"2024.03.30 09:00:00";"69884.89";"0.10000";"2024.03.30 15:00:00";"70021.64";"-13.68";"19597.98";"IST";"Exit After X Bars";"-35.01";"0.00";"6h 0m";""
"1208";"BTCUSD";"Comprar";"2024.03.30 10:30:00";"70021.50";"0.10000";"2024.03.30 14:30:00";"70021.50";"0.00";"19611.65";"IST";"MoveSL2BE";"-6.77";"21.34";"4h 0m";""
"1210";"BTCUSD";"Comprar";"2024.03.30 15:00:00";"70102.50";"0.10000";"2024.03.30 17:00:00";"70102.50";"0.00";"19597.98";"IST";"MoveSL2BE";"-22.12";"13.94";"2h 0m";""
"1211";"BTCUSD";"Vender";"2024.03.30 18:00:00";"69983.30";"0.10000";"2024.03.31 01:00:00";"69842.94";"14.04";"19612.02";"IST";"Exit After X Bars";"0.00";"45.13";"7h 0m";""
"1217";"BTCUSD";"Comprar";"2024.03.31 14:15:00";"70608.90";"0.10000";"2024.03.31 14:30:00";"70608.90";"0.00";"19612.02";"IST";"MoveSL2BE";"0.00";"2.29";"15m 0s";""
"1223";"BTCUSD";"Comprar";"2024.03.31 16:00:00";"70542.30";"0.10000";"2024.03.31 23:00:00";"70924.80";"38.25";"19650.27";"IST";"Exit After X Bars";"-14.52";"63.32";"7h 0m";""
"1226";"BTCUSD";"Vender";"2024.04.01 11:30:00";"69435.60";"0.10000";"2024.04.01 13:15:00";"69921.65";"-48.60";"19601.66";"IST";"SL";"-48.60";"6.29";"1h 45m";""
"1231";"BTCUSD";"Vender";"2024.04.01 17:00:00";"68454.10";"0.10000";"2024.04.01 17:30:00";"68454.10";"0.00";"19601.66";"IST";"MoveSL2BE";"-13.84";"28.82";"30m 0s";""
"1232";"BTCUSD";"Vender";"2024.04.02 10:30:00";"66091.80";"0.10000";"2024.04.02 14:15:00";"65712.22";"37.96";"19639.62";"IST";"TrailingStop";"0.00";"154.96";"3h 45m";""
"1233";"BTCUSD";"Comprar";"2024.04.02 15:00:00";"65807.10";"0.10000";"2024.04.02 15:15:00";"65807.10";"0.00";"19639.62";"IST";"MoveSL2BE";"0.00";"27.94";"15m 0s";""
"1234";"BTCUSD";"Vender";"2024.04.02 15:30:00";"65516.90";"0.10000";"2024.04.02 16:45:00";"65516.90";"0.00";"19639.62";"IST";"MoveSL2BE";"-12.89";"94.27";"1h 15m";""
"359";"BTCUSD";"Comprar";"2024.04.02 16:45:00";"65486.62";"0.10000";"2024.04.02 22:45:00";"65762.20";"27.56";"19621.39";"IST";"Exit After X Bars";"-28.74";"70.60";"6h 0m";""
"1235";"BTCUSD";"Vender";"2024.04.02 17:15:00";"65401.40";"0.10000";"2024.04.02 18:45:00";"65859.21";"-45.78";"19593.84";"IST";"SL";"-45.78";"15.03";"1h 30m";""
"1236";"BTCUSD";"Comprar";"2024.04.03 08:30:00";"66242.10";"0.10000";"2024.04.03 10:30:00";"66242.10";"0.00";"19621.39";"IST";"MoveSL2BE";"0.00";"36.97";"2h 0m";""
"361";"BTCUSD";"Vender";"2024.04.03 10:30:00";"66072.77";"0.10000";"2024.04.03 14:00:00";"66535.28";"-46.25";"19575.14";"IST";"SL";"-46.25";"54.38";"3h 30m";""
"1243";"BTCUSD";"Comprar";"2024.04.03 13:00:00";"65927.00";"0.10000";"2024.04.03 15:30:00";"65927.00";"0.00";"19575.14";"IST";"MoveSL2BE";"-31.70";"93.70";"2h 30m";""
"362";"BTCUSD";"Vender";"2024.04.03 14:15:00";"66403.72";"0.10000";"2024.04.03 20:15:00";"65708.14";"69.56";"19598.34";"IST";"Exit After X Bars";"-46.04";"96.41";"6h 0m";""
"1247";"BTCUSD";"Comprar";"2024.04.03 17:00:00";"66227.60";"0.10000";"2024.04.03 18:00:00";"65764.01";"-46.36";"19528.79";"IST";"SL";"-46.36";"12.08";"1h 0m";""
"1248";"BTCUSD";"Comprar";"2024.04.04 09:00:00";"66202.70";"0.10000";"2024.04.04 09:15:00";"66202.70";"0.00";"19598.34";"IST";"MoveSL2BE";"0.00";"15.15";"15m 0s";""
"1249";"BTCUSD";"Comprar";"2024.04.04 10:15:00";"66190.80";"0.10000";"2024.04.04 11:00:00";"66190.80";"0.00";"19598.34";"IST";"MoveSL2BE";"0.00";"23.38";"45m 0s";""
"363";"BTCUSD";"Vender";"2024.04.04 11:00:00";"66152.30";"0.10000";"2024.04.04 12:30:00";"66615.37";"-46.31";"19552.04";"IST";"SL";"-46.31";"7.55";"1h 30m";""
"1250";"BTCUSD";"Comprar";"2024.04.04 11:30:00";"66234.40";"0.10000";"2024.04.04 17:30:00";"68155.20";"192.08";"19744.12";"IST";"PT";"0.00";"192.08";"6h 0m";""
"1253";"BTCUSD";"Vender";"2024.04.05 09:00:00";"66941.10";"0.10000";"2024.04.05 10:30:00";"66941.10";"0.00";"19744.12";"IST";"MoveSL2BE";"-0.79";"59.68";"1h 30m";""
"1256";"BTCUSD";"Vender";"2024.04.05 11:15:00";"66799.20";"0.10000";"2024.04.05 11:30:00";"66799.20";"0.00";"19744.12";"IST";"MoveSL2BE";"0.00";"5.60";"15m 0s";""
"1257";"BTCUSD";"Vender";"2024.04.05 12:30:00";"66673.10";"0.10000";"2024.04.05 12:45:00";"66673.10";"0.00";"19744.12";"IST";"MoveSL2BE";"0.00";"73.53";"15m 0s";""
"1258";"BTCUSD";"Vender";"2024.04.05 13:00:00";"66673.10";"0.10000";"2024.04.05 13:30:00";"67139.81";"-46.67";"19697.45";"IST";"SL";"-46.67";"17.76";"30m 0s";""
"369";"BTCUSD";"Vender";"2024.04.05 15:45:00";"68022.99";"0.10000";"2024.04.05 21:45:00";"67701.04";"32.20";"19729.64";"IST";"Exit After X Bars";"-34.94";"74.97";"6h 0m";""
"1259";"BTCUSD";"Comprar";"2024.04.06 08:00:00";"68024.70";"0.10000";"2024.04.06 09:15:00";"68024.70";"0.00";"19729.64";"IST";"MoveSL2BE";"-18.23";"6.87";"1h 15m";""
"370";"BTCUSD";"Vender";"2024.04.06 09:15:00";"68017.54";"0.10000";"2024.04.06 15:15:00";"68218.34";"-20.08";"19709.56";"IST";"Exit After X Bars";"-24.12";"49.08";"6h 0m";""
"1268";"BTCUSD";"Vender";"2024.04.06 12:30:00";"67712.20";"0.10000";"2024.04.06 12:45:00";"67712.20";"0.00";"19729.64";"IST";"MoveSL2BE";"0.00";"13.58";"15m 0s";""
"1271";"BTCUSD";"Comprar";"2024.04.06 15:45:00";"68092.70";"0.10000";"2024.04.06 17:00:00";"68092.70";"0.00";"19709.56";"IST";"MoveSL2BE";"-17.53";"4.48";"1h 15m";""
"1272";"BTCUSD";"Comprar";"2024.04.07 08:00:00";"69343.80";"0.10000";"2024.04.07 08:15:00";"69343.80";"0.00";"19709.56";"IST";"MoveSL2BE";"0.00";"8.99";"15m 0s";""
"1273";"BTCUSD";"Comprar";"2024.04.07 09:00:00";"69446.60";"0.10000";"2024.04.07 14:45:00";"69446.60";"0.00";"19709.56";"IST";"MoveSL2BE";"-27.27";"5.62";"5h 45m";""
"374";"BTCUSD";"Vender";"2024.04.07 11:45:00";"69327.34";"0.10000";"2024.04.07 15:15:00";"69812.63";"-48.53";"19661.03";"IST";"SL";"-48.53";"14.92";"3h 30m";""
"375";"BTCUSD";"Vender";"2024.04.07 16:15:00";"69806.30";"0.10000";"2024.04.07 22:15:00";"69162.74";"64.36";"19725.39";"IST";"Exit After X Bars";"-45.44";"94.53";"6h 0m";""
"1275";"BTCUSD";"Comprar";"2024.04.08 12:45:00";"72338.90";"0.10000";"2024.04.08 13:30:00";"71832.53";"-50.64";"19674.75";"IST";"SL";"-50.64";"4.41";"45m 0s";""
"1281";"BTCUSD";"Comprar";"2024.04.08 15:00:00";"71830.50";"0.10000";"2024.04.08 15:15:00";"71830.50";"0.00";"19674.75";"IST";"MoveSL2BE";"0.00";"9.43";"15m 0s";""
"1282";"BTCUSD";"Comprar";"2024.04.08 15:30:00";"71648.20";"0.10000";"2024.04.08 16:00:00";"71648.20";"0.00";"19674.75";"IST";"MoveSL2BE";"0.00";"29.63";"30m 0s";""
"1286";"BTCUSD";"Vender";"2024.04.09 10:00:00";"70244.70";"0.10000";"2024.04.09 11:00:00";"70736.41";"-49.17";"19625.58";"IST";"SL";"-49.17";"2.27";"1h 0m";""
"1289";"BTCUSD";"Comprar";"2024.04.09 11:45:00";"70727.20";"0.10000";"2024.04.09 12:00:00";"70727.20";"0.00";"19625.58";"IST";"MoveSL2BE";"0.00";"13.76";"15m 0s";""
"1290";"BTCUSD";"Comprar";"2024.04.09 12:15:00";"70727.20";"0.10000";"2024.04.09 12:45:00";"70727.20";"0.00";"19625.58";"IST";"MoveSL2BE";"-8.45";"19.45";"30m 0s";""
"378";"BTCUSD";"Comprar";"2024.04.09 13:15:00";"70664.76";"0.10000";"2024.04.09 13:45:00";"70170.11";"-49.46";"19576.12";"IST";"SL";"-49.47";"22.12";"30m 0s";""
"1291";"BTCUSD";"Vender";"2024.04.09 17:45:00";"68736.00";"0.10000";"2024.04.09 19:15:00";"68736.00";"0.00";"19576.12";"IST";"MoveSL2BE";"-21.13";"11.56";"1h 30m";""
"1296";"BTCUSD";"Vender";"2024.04.10 09:45:00";"68981.50";"0.10000";"2024.04.10 11:00:00";"68981.50";"0.00";"19576.12";"IST";"MoveSL2BE";"-15.99";"37.86";"1h 15m";""
"1300";"BTCUSD";"Vender";"2024.04.10 12:15:00";"68825.20";"0.10000";"2024.04.10 14:15:00";"68456.66";"36.85";"19612.97";"IST";"TrailingStop";"-10.88";"137.24";"2h 0m";""
"1304";"BTCUSD";"Vender";"2024.04.10 16:15:00";"68589.20";"0.10000";"2024.04.10 16:30:00";"69069.32";"-48.01";"19564.96";"IST";"SL";"-48.01";"6.17";"15m 0s";""
"1307";"BTCUSD";"Comprar";"2024.04.11 08:15:00";"70841.80";"0.10000";"2024.04.11 09:00:00";"70841.80";"0.00";"19564.96";"IST";"MoveSL2BE";"-8.05";"35.89";"45m 0s";""
"1316";"BTCUSD";"Vender";"2024.04.11 11:30:00";"70497.00";"0.10000";"2024.04.11 12:30:00";"70497.00";"0.00";"19564.96";"IST";"MoveSL2BE";"0.00";"65.99";"1h 0m";""
"1317";"BTCUSD";"Comprar";"2024.04.11 13:30:00";"70752.70";"0.10000";"2024.04.11 13:30:00";"70257.43";"-49.53";"19515.43";"IST";"SL";"-49.53";"9.41";"0s";""
"382";"BTCUSD";"Comprar";"2024.04.11 13:45:00";"69904.86";"0.10000";"2024.04.11 19:45:00";"70465.10";"56.02";"19571.46";"IST";"Exit After X Bars";"-38.92";"58.63";"6h 0m";""
"1319";"BTCUSD";"Comprar";"2024.04.12 08:00:00";"70782.00";"0.10000";"2024.04.12 08:15:00";"70782.00";"0.00";"19571.46";"IST";"MoveSL2BE";"0.00";"6.04";"15m 0s";""
"1323";"BTCUSD";"Comprar";"2024.04.12 10:00:00";"70640.90";"0.10000";"2024.04.12 10:15:00";"70640.90";"0.00";"19571.46";"IST";"MoveSL2BE";"0.00";"3.27";"15m 0s";""
"1328";"BTCUSD";"Comprar";"2024.04.13 08:15:00";"67327.00";"0.10000";"2024.04.13 08:30:00";"67327.00";"0.00";"19571.46";"IST";"MoveSL2BE";"0.00";"3.76";"15m 0s";""
"1331";"BTCUSD";"Comprar";"2024.04.13 09:30:00";"67298.10";"0.10000";"2024.04.13 10:00:00";"67298.10";"0.00";"19571.46";"IST";"MoveSL2BE";"0.00";"14.97";"30m 0s";""
"1334";"BTCUSD";"Comprar";"2024.04.13 12:30:00";"67399.20";"0.10000";"2024.04.13 14:30:00";"67399.20";"0.00";"19571.46";"IST";"MoveSL2BE";"-1.21";"33.57";"2h 0m";""
"1335";"BTCUSD";"Comprar";"2024.04.13 14:45:00";"67534.90";"0.10000";"2024.04.13 16:00:00";"67534.90";"0.00";"19571.46";"IST";"MoveSL2BE";"-14.73";"36.25";"1h 15m";""
"386";"BTCUSD";"Vender";"2024.04.13 16:00:00";"67529.42";"0.10000";"2024.04.13 19:45:00";"65571.07";"195.84";"19767.29";"IST";"PT";"-2.07";"195.84";"3h 45m";""
"1336";"BTCUSD";"Comprar";"2024.04.14 08:00:00";"64571.20";"0.10000";"2024.04.14 08:15:00";"64571.20";"0.00";"19767.29";"IST";"MoveSL2BE";"0.00";"4.09";"15m 0s";""
"1337";"BTCUSD";"Comprar";"2024.04.14 09:00:00";"64587.40";"0.10000";"2024.04.14 09:30:00";"64135.29";"-45.21";"19722.08";"IST";"SL";"-45.21";"11.95";"30m 0s";""
"1341";"BTCUSD";"Comprar";"2024.04.14 10:30:00";"64342.10";"0.10000";"2024.04.14 11:00:00";"64342.10";"0.00";"19722.08";"IST";"MoveSL2BE";"0.00";"29.80";"30m 0s";""
"387";"BTCUSD";"Comprar";"2024.04.14 17:15:00";"63831.34";"0.10000";"2024.04.14 17:15:00";"63384.52";"-44.68";"19677.40";"IST";"SL";"-44.68";"7.10";"0s";""
"1343";"BTCUSD";"Comprar";"2024.04.15 08:00:00";"66337.70";"0.10000";"2024.04.15 08:45:00";"66337.70";"0.00";"19677.40";"IST";"MoveSL2BE";"-28.05";"10.88";"45m 0s";""
"1345";"BTCUSD";"Comprar";"2024.04.15 10:00:00";"66569.30";"0.10000";"2024.04.15 11:30:00";"66103.31";"-46.60";"19630.80";"IST";"SL";"-46.60";"12.45";"1h 30m";""
"1349";"BTCUSD";"Comprar";"2024.04.15 12:30:00";"66186.90";"0.10000";"2024.04.15 13:45:00";"66186.90";"0.00";"19630.80";"IST";"MoveSL2BE";"-35.68";"20.21";"1h 15m";""
"390";"BTCUSD";"Vender";"2024.04.15 13:45:00";"65885.06";"0.10000";"2024.04.15 15:00:00";"63974.39";"191.07";"19821.87";"IST";"PT";"-6.77";"191.07";"1h 15m";""
"1352";"BTCUSD";"Comprar";"2024.04.16 09:00:00";"63343.80";"0.10000";"2024.04.16 09:30:00";"63343.80";"0.00";"19821.87";"IST";"MoveSL2BE";"-10.27";"19.59";"30m 0s";""
"1355";"BTCUSD";"Vender";"2024.04.16 11:30:00";"62436.20";"0.10000";"2024.04.16 11:45:00";"62436.20";"0.00";"19821.87";"IST";"MoveSL2BE";"0.00";"5.29";"15m 0s";""
"1359";"BTCUSD";"Comprar";"2024.04.16 13:00:00";"63051.50";"0.10000";"2024.04.16 13:30:00";"63051.50";"0.00";"19821.87";"IST";"MoveSL2BE";"-39.08";"24.97";"30m 0s";""
"1364";"BTCUSD";"Comprar";"2024.04.17 09:00:00";"63461.40";"0.10000";"2024.04.17 09:30:00";"63461.40";"0.00";"19821.87";"IST";"MoveSL2BE";"-8.89";"5.67";"30m 0s";""
"1367";"BTCUSD";"Vender";"2024.04.17 14:00:00";"62365.80";"0.10000";"2024.04.17 15:15:00";"60557.19";"180.86";"20002.73";"IST";"PT";"0.00";"180.86";"1h 15m";""
"1368";"BTCUSD";"Vender";"2024.04.17 16:30:00";"60557.30";"0.10000";"2024.04.17 17:15:00";"60557.30";"0.00";"20002.73";"IST";"MoveSL2BE";"0.00";"67.59";"45m 0s";""
"1371";"BTCUSD";"Comprar";"2024.04.18 08:30:00";"61152.20";"0.10000";"2024.04.18 11:15:00";"62925.61";"177.34";"20180.07";"IST";"PT";"0.00";"177.34";"2h 45m";""
"395";"BTCUSD";"Vender";"2024.04.18 13:30:00";"61971.81";"0.10000";"2024.04.18 13:45:00";"62405.61";"-43.38";"20136.69";"IST";"SL";"-43.38";"8.09";"15m 0s";""
"396";"BTCUSD";"Vender";"2024.04.18 14:00:00";"62641.60";"0.10000";"2024.04.18 14:00:00";"63080.09";"-43.85";"20092.84";"IST";"SL";"-43.85";"8.95";"0s";""
"1383";"BTCUSD";"Comprar";"2024.04.19 14:45:00";"64678.30";"0.10000";"2024.04.19 16:00:00";"64225.55";"-45.28";"20047.56";"IST";"SL";"-45.28";"4.50";"1h 15m";""
"1389";"BTCUSD";"Comprar";"2024.04.19 17:30:00";"64081.20";"0.10000";"2024.04.19 19:00:00";"64081.20";"0.00";"20047.56";"IST";"MoveSL2BE";"0.00";"69.96";"1h 30m";""
"400";"BTCUSD";"Vender";"2024.04.19 18:15:00";"64237.60";"0.10000";"2024.04.20 00:15:00";"63703.24";"53.44";"20101.00";"IST";"Exit After X Bars";"-22.29";"131.82";"6h 0m";""
"1393";"BTCUSD";"Vender";"2024.04.20 10:45:00";"63599.70";"0.10000";"2024.04.20 11:00:00";"63599.70";"0.00";"20101.00";"IST";"MoveSL2BE";"0.00";"8.78";"15m 0s";""
"401";"BTCUSD";"Comprar";"2024.04.20 11:00:00";"63700.70";"0.10000";"2024.04.20 17:00:00";"64707.10";"100.64";"20157.12";"IST";"Exit After X Bars";"-17.86";"123.42";"6h 0m";""
"1394";"BTCUSD";"Vender";"2024.04.20 11:30:00";"63599.70";"0.10000";"2024.04.20 15:30:00";"64044.90";"-44.52";"20056.48";"IST";"SL";"-44.52";"7.75";"4h 0m";""
"1395";"BTCUSD";"Comprar";"2024.04.21 08:30:00";"65044.90";"0.10000";"2024.04.21 11:30:00";"65044.90";"0.00";"20157.12";"IST";"MoveSL2BE";"-30.87";"35.03";"3h 0m";""
"1396";"BTCUSD";"Comprar";"2024.04.21 12:30:00";"65174.70";"0.10000";"2024.04.21 16:00:00";"64718.48";"-45.62";"20111.50";"IST";"SL";"-45.62";"2.31";"3h 30m";""
"1400";"BTCUSD";"Comprar";"2024.04.22 09:00:00";"66030.80";"0.10000";"2024.04.22 11:00:00";"66030.80";"0.00";"20111.50";"IST";"MoveSL2BE";"-21.53";"9.36";"2h 0m";""
"1401";"BTCUSD";"Comprar";"2024.04.22 11:15:00";"65998.00";"0.10000";"2024.04.22 13:15:00";"65998.00";"0.00";"20111.50";"IST";"MoveSL2BE";"-35.08";"21.82";"2h 0m";""
"1402";"BTCUSD";"Comprar";"2024.04.22 13:45:00";"65966.80";"0.10000";"2024.04.22 14:45:00";"65966.80";"0.00";"20111.50";"IST";"MoveSL2BE";"0.00";"48.86";"1h 0m";""
"1404";"BTCUSD";"Vender";"2024.04.23 11:00:00";"66147.20";"0.10000";"2024.04.23 13:00:00";"66147.20";"0.00";"20111.50";"IST";"MoveSL2BE";"-2.63";"34.78";"2h 0m";""
"406";"BTCUSD";"Comprar";"2024.04.23 11:30:00";"66102.77";"0.10000";"2024.04.23 17:30:00";"66654.30";"55.15";"20120.42";"IST";"Exit After X Bars";"-30.35";"101.14";"6h 0m";""
"1405";"BTCUSD";"Vender";"2024.04.23 13:15:00";"66045.20";"0.10000";"2024.04.23 13:45:00";"66507.52";"-46.23";"20065.27";"IST";"SL";"-46.23";"0.07";"30m 0s";""
"1406";"BTCUSD";"Comprar";"2024.04.23 14:45:00";"66735.00";"0.10000";"2024.04.23 15:00:00";"66735.00";"0.00";"20065.27";"IST";"MoveSL2BE";"0.00";"23.22";"15m 0s";""
"1407";"BTCUSD";"Comprar";"2024.04.23 15:30:00";"66735.00";"0.10000";"2024.04.23 17:45:00";"66735.00";"0.00";"20120.42";"IST";"MoveSL2BE";"-42.23";"12.82";"2h 15m";""
"1417";"BTCUSD";"Comprar";"2024.04.24 10:45:00";"66330.60";"0.10000";"2024.04.24 12:45:00";"66330.60";"0.00";"20120.42";"IST";"MoveSL2BE";"0.00";"35.91";"2h 0m";""
"1419";"BTCUSD";"Vender";"2024.04.24 18:00:00";"64726.70";"0.10000";"2024.04.24 18:15:00";"64726.70";"0.00";"20120.42";"IST";"MoveSL2BE";"0.00";"11.04";"15m 0s";""
"1420";"BTCUSD";"Vender";"2024.04.25 08:15:00";"64031.40";"0.10000";"2024.04.25 09:00:00";"64031.40";"0.00";"20120.42";"IST";"MoveSL2BE";"0.00";"34.58";"45m 0s";""
"1422";"BTCUSD";"Vender";"2024.04.25 12:30:00";"63705.20";"0.10000";"2024.04.25 14:00:00";"63705.20";"0.00";"20120.42";"IST";"MoveSL2BE";"-8.18";"96.14";"1h 30m";""
"1425";"BTCUSD";"Vender";"2024.04.25 14:45:00";"63208.10";"0.10000";"2024.04.25 15:15:00";"63650.56";"-44.25";"20076.17";"IST";"SL";"-44.25";"3.02";"30m 0s";""
"411";"BTCUSD";"Comprar";"2024.04.25 15:15:00";"63515.70";"0.10000";"2024.04.25 21:15:00";"64915.90";"140.02";"20216.19";"IST";"Exit After X Bars";"0.00";"144.49";"6h 0m";""
"1427";"BTCUSD";"Vender";"2024.04.26 08:15:00";"64319.10";"0.10000";"2024.04.26 10:30:00";"64319.10";"0.00";"20216.19";"IST";"MoveSL2BE";"-22.54";"3.47";"2h 15m";""
"1430";"BTCUSD";"Vender";"2024.04.26 12:00:00";"64165.20";"0.10000";"2024.04.26 13:45:00";"64165.20";"0.00";"20216.19";"IST";"MoveSL2BE";"-30.86";"51.99";"1h 45m";""
"1431";"BTCUSD";"Vender";"2024.04.26 14:45:00";"63947.90";"0.10000";"2024.04.26 15:00:00";"63947.90";"0.00";"20216.19";"IST";"MoveSL2BE";"0.00";"18.86";"15m 0s";""
"412";"BTCUSD";"Comprar";"2024.04.26 16:45:00";"63697.10";"0.10000";"2024.04.26 22:45:00";"63669.30";"-2.78";"20213.41";"IST";"Exit After X Bars";"-17.21";"42.52";"6h 0m";""
"1432";"BTCUSD";"Comprar";"2024.04.27 09:15:00";"62920.40";"0.10000";"2024.04.27 10:00:00";"62920.40";"0.00";"20213.41";"IST";"MoveSL2BE";"-4.19";"5.64";"45m 0s";""
"1436";"BTCUSD";"Comprar";"2024.04.27 11:30:00";"62861.10";"0.10000";"2024.04.27 15:30:00";"62861.10";"0.00";"20213.41";"IST";"MoveSL2BE";"-9.71";"49.94";"4h 0m";""
"1438";"BTCUSD";"Vender";"2024.04.27 16:15:00";"62933.80";"0.10000";"2024.04.27 17:30:00";"62933.80";"0.00";"20213.41";"IST";"MoveSL2BE";"0.00";"22.08";"1h 15m";""
"1440";"BTCUSD";"Comprar";"2024.04.28 08:15:00";"63883.40";"0.10000";"2024.04.28 10:15:00";"63436.22";"-44.72";"20168.70";"IST";"SL";"-44.72";"0.78";"2h 0m";""
"1449";"BTCUSD";"Comprar";"2024.04.28 12:30:00";"63555.70";"0.10000";"2024.04.28 14:15:00";"63555.70";"0.00";"20168.70";"IST";"MoveSL2BE";"-5.45";"26.42";"1h 45m";""
"1453";"BTCUSD";"Comprar";"2024.04.28 16:00:00";"63502.20";"0.10000";"2024.04.28 16:15:00";"63502.20";"0.00";"20168.70";"IST";"MoveSL2BE";"0.00";"9.72";"15m 0s";""
"1454";"BTCUSD";"Comprar";"2024.04.28 17:30:00";"63615.30";"0.10000";"2024.04.28 20:00:00";"63615.30";"0.00";"20168.70";"IST";"MoveSL2BE";"0.00";"31.61";"2h 30m";""
"1459";"BTCUSD";"Vender";"2024.04.29 09:00:00";"62305.30";"0.10000";"2024.04.29 09:30:00";"62305.30";"0.00";"20168.70";"IST";"MoveSL2BE";"-6.76";"5.98";"30m 0s";""
"1464";"BTCUSD";"Vender";"2024.04.29 12:15:00";"62268.90";"0.10000";"2024.04.29 14:15:00";"62268.90";"0.00";"20168.70";"IST";"MoveSL2BE";"-38.97";"50.75";"2h 0m";""
"416";"BTCUSD";"Comprar";"2024.04.29 14:15:00";"62465.22";"0.10000";"2024.04.29 20:15:00";"63079.80";"61.46";"20230.15";"IST";"Exit After X Bars";"0.00";"71.42";"6h 0m";""
"1468";"BTCUSD";"Vender";"2024.04.30 13:45:00";"61229.30";"0.10000";"2024.04.30 14:30:00";"61229.30";"0.00";"20230.15";"IST";"MoveSL2BE";"0.00";"71.60";"45m 0s";""
"1470";"BTCUSD";"Vender";"2024.04.30 15:00:00";"60903.10";"0.10000";"2024.04.30 15:15:00";"60903.10";"0.00";"20230.15";"IST";"MoveSL2BE";"0.00";"18.20";"15m 0s";""
"1471";"BTCUSD";"Vender";"2024.04.30 15:30:00";"60903.10";"0.10000";"2024.04.30 19:45:00";"59136.91";"176.62";"20406.77";"IST";"PT";"0.00";"176.62";"4h 15m";""
"1481";"BTCUSD";"Vender";"2024.05.01 16:30:00";"56968.40";"0.10000";"2024.05.01 17:15:00";"56968.40";"0.00";"20406.77";"IST";"MoveSL2BE";"-14.42";"40.91";"45m 0s";""
